mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-3,day_-1,day_1,day_3,day_5,day_7,day_35,day_65
pons_09-2,m,psilocybin,pt,cell2,cell2_1,NA,NA,FOV4-1,0.416108157,0.402254988,0.48741917,0.441772701,0.445013815,0.503964803,0.469195391,0.549206726
pons_09-2,m,psilocybin,pt,NA,NA,NA,NA,FOV10-1,0.590559817,0.541031406,0.613940878,0.631582139,0.656256973,0.565225255,0.664813499,0.548825176
pons_09-2,m,psilocybin,pt,NA,NA,NA,NA,FOV12-1,0.518351254,0.552350479,0.651309229,0.607587035,0.517134943,0.64875287,0.512008848,0.483019451
pons_09-2,m,psilocybin,pt,cell3,cell3_1,cell3_1,NA,FOV14-1,0.623594619,0.65051745,0.613465495,0.659281735,0.744290758,0.717775127,0.639140514,0.712324412
pons_09-2,m,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV15-1,0.520924224,0.537384565,0.610726914,0.604511654,0.608874961,0.704927607,0.589549794,0.630514042
pons_10-1,m,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV2-1,0.403650849,0.468506962,0.541182809,0.573204523,0.569099491,0.602453915,0.61822732,0.541655733
pons_10-1,m,psilocybin,pt,cell2,cell2_1,NA,NA,FOV3-1,0.363672731,0.415485227,0.410577199,0.417960021,0.471554423,0.562591069,0.368004578,0.511288221
pons_10-1,m,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV4-1,0.494212158,0.539377558,0.717090049,0.526920978,0.427703975,0.597920909,0.46857337,0.577934462
pons_10-1,m,psilocybin,pt,cell3,cell3_1,cell3_1,NA,FOV5-1,0.835949709,0.806891039,0.923649383,0.924229793,0.94139,0.872553864,0.868980594,1.020189551
pons_10-1,m,psilocybin,pt,cell3,cell3_2,cell3_2,NA,FOV6-1,0.660522923,0.745257096,0.741324756,0.739529781,0.674718874,0.720417741,0.795465012,0.58589467
pons_11-1,m,psilocybin,pt,cell1,cell1_1,NA,NA,FOV1,0.819791503,0.54057317,0.712289946,0.683691497,0.7590781,0.639381517,0.628135067,0.834887926
pons_11-1,m,psilocybin,pt,NA,NA,NA,NA,FOV4,0.88640926,0.698602097,0.954877274,0.898571631,0.967027972,1.066994194,1.060906651,NA
pons_11-2,m,psilocybin,pt,cell1,cell1_1,cell1_1,NA,FOV5,0.439569859,0.527778951,0.608535316,0.531422747,0.472859006,0.49949745,0.447332222,0.444117031
pons_11-2,m,psilocybin,pt,cell1,cell1_2,cell1_2,NA,FOV7,0.526320026,0.457037834,0.599468555,0.456096182,0.611086525,0.45519899,0.408467413,0.359793766
pons_11-2,m,psilocybin,pt,cell1,cell1_3,cell1_3,NA,FOV8,0.299161152,0.403268335,0.527855231,0.592180721,0.558676557,0.606912413,0.4462745,0.422917283
pons_11-2,m,psilocybin,pt,cell1,cell1_4,cell1_4,NA,FOV9-1,0.462339962,0.520432167,0.629412731,0.53138678,0.511381467,0.520639235,0.48139386,0.426552919
pons_11-2,m,psilocybin,pt,cell1,cell1_5,cell1_5,NA,FOV9-2,0.536266513,0.588217994,0.666684445,0.774718896,0.756818939,0.710717742,0.615648302,0.543079478
pons_11-2,m,psilocybin,pt,NA,NA,NA,NA,FOV11-1,0.601051841,0.411030975,0.603049824,0.564898347,0.482979126,0.522405993,0.522158446,0.523635406
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-1,0.5026172,0.524261787,0.436695525,0.512048501,0.499061764,0.510432098,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-2,0.654722042,0.53755101,0.472705213,0.686290508,0.792526161,0.514706009,NA,NA
