mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-3,day_-1,day_1,day_3,day_5,day_7,day_35,day_65
pons_11-2,m,psilocybin,pt,cell1,cell1_5,cell1_5,NA,FOV9-2,1.129602222,1.139336,1.21154,1.246113846,1.29954,1.102511667,1.372382,1.265391111
pons_11-2,m,psilocybin,pt,NA,NA,NA,NA,FOV11-1,1.462406,1.273726667,1.072866667,1.314665,1.46894,1.60688,1.5013075,1.335494286
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-1,1.40844,1.591876,1.6217025,1.494215556,1.486686667,1.498786667,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-2,1.807048571,1.62624,1.86945,1.675177778,1.5125,1.815403333,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-3,1.840006667,1.563078,1.598813333,1.621642,1.601072,1.2463,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV2-1,1.542058571,1.569014118,1.366009333,1.28744,1.388149231,1.481212857,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV3-1,1.4641,1.453815,1.726065,1.640491111,1.6350125,1.5763275,1.521212,NA
pons_04-1,f,saline,pt,cell1,cell1_1,cell1_1,NA,FOV4-1,1.630734286,1.423671765,1.515726667,1.51448,1.57784,1.348126154,1.845768571,1.625231667
pons_04-1,f,saline,pt,cell1,cell1_2,cell1_2,NA,FOV4-2,1.337776,1.401785,1.5509175,1.33221,1.229844,1.5367,1.54638,1.111586667
pons_04-1,f,saline,pt,cell2,cell2_1,cell2_1,NA,FOV5-1,1.443798889,1.369862353,1.343354737,1.377107368,1.413025263,1.380475556,1.3240425,1.43188375
pons_04-1,f,saline,pt,cell2,cell2_2,cell2_2,NA,FOV6-1,1.329883077,1.30559,1.313501538,1.396824,1.444181538,1.2453925,1.395856,1.549122667
pons_04-1,f,saline,pt,cell3,cell3_1,NA,NA,FOV7-1,1.169102,1.31978,1.235130769,1.18822,1.1655325,1.302651429,1.310295556,1.214467692
pons_04-1,f,saline,pt,cell4,cell4_1,NA,NA,FOV9-1,1.446353333,1.379668889,1.34134,1.40426,1.340276667,1.28612,1.273525,1.377383333
pons_05-2,f,saline,pt,cell1,cell1_1,cell1_1,NA,FOV1-1,1.377538462,1.473966154,1.48588,1.34926,1.412675,1.764007143,1.470230667,1.134818667
pons_05-2,f,saline,pt,cell1,cell1_2,cell1_2,NA,FOV1-2,1.429494,1.5246,1.32979,1.255634286,1.445777143,1.253291111,NA,NA
pons_05-2,f,saline,pt,cell1,cell1_3,cell1_3,NA,FOV2-1,1.1396,1.235652,1.81764,1.406764615,1.505984615,1.741655385,1.254097778,NA
pons_05-2,f,saline,pt,cell2,cell2_1,cell2_1,NA,FOV3-1,1.336185714,1.407472,1.342717895,1.353452222,1.29182625,1.456982353,1.476627059,1.324815556
pons_05-2,f,saline,pt,cell2,cell2_2,cell2_2,NA,FOV4-1,1.258668889,1.370147059,1.5019125,1.296716667,1.360467059,1.42976625,1.359470588,1.56937
pons_05-2,f,saline,pt,NA,NA,NA,NA,FOV4-2,1.263845,1.440418571,1.48786,1.207393846,1.294296667,1.293691667,1.285625,1.368752
pons_05-2,f,saline,pt,cell1,cell1_4,cell1_4,NA,FOV5-1,1.299271111,1.25576,1.5000975,1.306262222,1.389425714,1.46773,1.504971111,1.643986667
pons_05-2,f,saline,pt,cell3,cell3_1,cell3_1,NA,FOV6-1,1.471844,1.380811667,1.3552,1.307445333,1.332037143,1.290418462,1.355372857,1.355013846
pons_05-2,f,saline,pt,cell3,cell3_2,cell3_2,NA,FOV6-2,1.368036522,1.39315,1.399014737,1.358511579,1.45457125,1.44821875,1.282320769,1.281591667
pons_05-2,f,saline,pt,cell4,cell4_1,cell4_1,NA,FOV7-1,1.270357647,1.30997625,1.310672,1.348684615,1.332728571,1.449152941,1.656409333,1.366654667
pons_05-2,f,saline,pt,cell4,cell4_2,cell4_2,NA,FOV8-1,1.483832308,1.661,1.509273333,1.923362222,1.24322,1.51382,1.21363,1.649095556
pons_05-2,f,saline,pt,cell4,cell4_3,cell4_3,NA,FOV8-2,1.44882375,1.604744706,1.457267059,1.682830769,1.46909125,1.437052941,1.51870125,1.62624
pons_05-2,f,saline,pt,cell2,cell2_3,cell2_3,NA,FOV9-1,1.199016923,1.340121538,1.2023,1.214436667,1.351368333,1.44078,1.419814,1.376012
pons_05-2,f,saline,pt,cell2,cell2_4,cell2_4,NA,FOV9-2,1.40586875,1.307768,1.20879,1.097935385,1.094324,1.168053333,1.318757647,1.256264706
pons_05-2,f,saline,pt,cell2,cell2_5,cell2_5,NA,FOV10-1,1.30174,1.305221739,1.308736,1.172662857,1.109858095,1.259072222,1.2447875,1.265391111
